prediccion,test
16.776669,16.686
16.774755,16.686
16.772833,16.686
16.771793,16.687
16.76994,16.687
16.768026,16.687
16.766106,16.687
16.765064,16.687
16.763212,16.687
16.7613,16.688
16.76026,16.688
16.758406,16.688
16.757374,16.688
16.755524,16.689
16.754492,16.689
16.75264,16.689
16.751608,16.689
16.750639,16.69
16.748796,16.69
16.747765,16.69
16.746794,16.69
16.744953,16.691
16.743921,16.691
16.742071,16.691
16.74016,16.691
16.73824,16.692
16.737196,16.692
16.735348,16.692
16.733437,16.693
16.732393,16.693
16.730545,16.694
16.728634,16.695
16.726715,16.695
16.724794,16.696
16.72375,16.696
16.721903,16.697
16.720867,16.697
16.71902,16.698
16.717985,16.698
16.71614,16.699
16.71423,16.699
16.71231,16.7
16.71039,16.7
16.708471,16.701
16.70655,16.701
16.704632,16.702
16.702711,16.702
16.700792,16.703
16.698872,16.704
16.696953,16.705
16.694162,16.706
16.692165,16.707
16.690235,16.708
16.688316,16.709
16.686396,16.71
16.684477,16.711
16.682558,16.713
16.68064,16.714
16.67872,16.715
16.676802,16.716
16.674883,16.717
16.673832,16.718
16.671993,16.719
16.670086,16.72
16.669035,16.721
16.667196,16.722
16.665289,16.723
16.664238,16.726
16.662401,16.729
16.660494,16.732
16.659443,16.735
16.657606,16.738
16.655699,16.741
16.653782,16.745
16.652729,16.748
16.650894,16.751
16.648987,16.754
16.647072,16.757
16.645153,16.76
16.643236,16.763
16.64132,16.766
16.639402,16.769
16.638346,16.772
16.636513,16.776
16.634607,16.779
16.632692,16.782
16.631638,16.785
16.629803,16.787
16.62876,16.79
16.626928,16.792
16.625025,16.795
16.62311,16.798
16.621193,16.8
16.619276,16.803
16.61822,16.805
16.616388,16.808
16.614485,16.81
16.61257,16.813
16.610655,16.815
16.608738,16.818
16.60768,16.821
16.60585,16.823
16.603947,16.826
16.602034,16.828
16.600119,16.831
16.598204,16.833
16.597141,16.836
16.595314,16.834
16.593412,16.833
16.5915,16.832
16.589584,16.831
16.58767,16.829
16.585754,16.828
16.58384,16.827
16.581926,16.825
16.580011,16.824
16.578947,16.823
16.577124,16.821
16.575224,16.82
16.57331,16.819
16.571396,16.817
16.570332,16.816
16.56851,16.815
16.56746,16.813
16.565638,16.812
16.563738,16.811
16.562675,16.809
16.560854,16.808
16.558954,16.807
16.557043,16.806
16.555977,16.804
16.554157,16.803
16.552258,16.802
16.550346,16.801
16.54928,16.8
16.54746,16.798
16.546408,16.797
16.54459,16.796
16.542692,16.795
16.541626,16.794
16.539808,16.792
16.53791,16.791
16.536844,16.79
16.535027,16.789
16.533974,16.788
16.532158,16.786
16.531103,16.785
16.52929,16.785
16.528234,16.784
16.52642,16.784
16.525366,16.783
16.523554,16.783
16.521656,16.783
16.520588,16.782
16.518774,16.782
16.516878,16.781
16.514969,16.781
16.513058,16.78
16.510307,16.78
16.508297,16.779
16.50637,16.779
16.504457,16.779
16.501709,16.778
16.499699,16.778
16.497772,16.777
16.49586,16.777
16.493948,16.776
16.491201,16.778
16.489191,16.779
16.487265,16.78
16.485352,16.782
16.483442,16.783
16.481531,16.784
16.479622,16.786
16.477713,16.787
16.475803,16.789
16.473894,16.79
16.471985,16.791
16.469242,16.793
16.467232,16.794
16.465305,16.795
16.463394,16.797
16.460653,16.798
16.458641,16.799
16.456715,16.801
16.454803,16.802
16.452896,16.803
16.45016,16.802
16.448145,16.801
16.44622,16.8
16.443483,16.799
16.441467,16.797
16.439543,16.796
16.436806,16.795
16.434792,16.794
16.432867,16.793
16.430956,16.792
16.428225,16.79
16.426208,16.789
16.424284,16.788
16.422375,16.787
16.420467,16.786
16.417738,16.784
16.415724,16.783
16.413797,16.782
16.411888,16.781
16.40998,16.78
16.408075,16.777
16.40617,16.775
16.404264,16.773
16.402357,16.77
16.400452,16.768
16.397728,16.765
16.395712,16.763
16.394604,16.761
16.392807,16.758
16.39092,16.756
16.389019,16.754
16.387115,16.751
16.38521,16.749
16.383307,16.747
16.381401,16.744
16.379496,16.742
16.377592,16.74
16.375689,16.737
16.373783,16.735
16.371067,16.733
16.369047,16.727
16.367125,16.722
16.365217,16.716
16.362501,16.711
16.360483,16.706
16.357748,16.7
16.355724,16.695
16.352991,16.69
16.350159,16.684
16.348118,16.679
16.34538,16.674
16.34255,16.668
16.3397,16.663
16.33685,16.657
16.333998,16.652
16.331146,16.647
16.328293,16.641
16.324638,16.636
16.321667,16.631
16.318794,16.625
16.315939,16.622
16.312286,16.618
16.309317,16.615
16.306442,16.611
16.303589,16.608
16.30074,16.604
16.29789,16.601
16.29504,16.598
16.292192,16.594
16.289345,16.591
16.286495,16.587
16.283648,16.584
16.2808,16.58
16.277954,16.577
16.275106,16.573
16.272259,16.57
16.269413,16.566
16.266567,16.563
16.264511,16.559
16.261793,16.556
16.258972,16.551
16.256132,16.547
16.253288,16.542
16.25123,16.537
16.248514,16.533
16.245697,16.528
16.242857,16.523
16.2408,16.519
16.238087,16.514
16.23527,16.51
16.232431,16.505
16.230373,16.5
16.227661,16.496
16.224846,16.491
16.222792,16.486
16.220081,16.482
16.217268,16.477
16.215212,16.472
16.212505,16.468
16.209692,16.463
16.206856,16.458
16.204018,16.454
16.201178,16.449
16.198338,16.444
16.195498,16.439
16.19266,16.435
16.190594,16.43
16.187891,16.425
16.185081,16.42
16.18225,16.416
16.179413,16.411
16.177347,16.406
16.174648,16.401
16.17184,16.397
16.169779,16.392
16.167082,16.387
16.164276,16.382
16.161446,16.377
16.158611,16.373
16.155777,16.368
16.15294,16.363
16.150106,16.358
16.147272,16.353
16.144438,16.348
16.141603,16.343
16.138771,16.338
16.135937,16.333
16.133104,16.328
16.13027,16.323
16.127438,16.318
16.125366,16.313
16.122679,16.308
16.119879,16.303
16.117811,16.298
16.115128,16.293
16.113087,16.288
16.111164,16.283
16.108513,16.278
16.106478,16.273
16.104557,16.268
16.102663,16.263
16.100775,16.258
16.098888,16.253
16.097,16.248
16.095114,16.242
16.09323,16.237
16.091341,16.232
16.090208,16.227
16.08847,16.222
16.086617,16.217
16.084738,16.212
16.082855,16.207
16.08097,16.201
16.079084,16.196
16.0772,16.191
16.075315,16.186
16.07343,16.181
16.071545,16.176
16.068913,16.171
16.066877,16.166
16.064959,16.163
16.062323,16.161
16.060286,16.159
16.058365,16.157
16.05573,16.155
16.053694,16.152
16.051773,16.15
16.049883,16.148
16.047997,16.146
16.046114,16.143
16.044231,16.141
16.042349,16.139
16.040466,16.137
16.038584,16.135
16.036701,16.132
16.03482,16.13
16.032938,16.128
16.031794,16.126
16.030067,16.123
16.028223,16.121
16.02635,16.113
16.024471,16.106
16.02259,16.098
16.02071,16.09
16.01883,16.083
16.016949,16.075
16.015068,16.067
16.013922,16.059
16.012197,16.052
16.010355,16.044
16.008484,16.036
16.006607,16.028
16.004728,16.021
16.002848,16.013
16.000969,16.005
15.99909,15.998
15.9972105,15.99
15.995332,15.982
15.993453,15.974
15.991574,15.967
15.989696,15.962
15.988545,15.957
15.986827,15.953
15.985715,15.948
15.984007,15.944
15.982171,15.939
15.980303,15.934
15.979153,15.93
15.977437,15.925
15.9756,15.921
15.973732,15.916
15.971858,15.911
15.969982,15.907
15.968105,15.902
15.9662285,15.898
15.964353,15.893
15.962477,15.888
15.960601,15.884
15.958005,15.879
15.955966,15.875
15.954049,15.87
15.952164,15.866
15.950286,15.861
15.94841,15.857
15.946536,15.852
15.94466,15.848
15.942786,15.843
15.940911,15.839
15.939037,15.834
15.937878,15.83
15.93617,15.825
15.934338,15.821
15.932476,15.816
15.930605,15.812
15.928732,15.807
15.926859,15.803
15.924986,15.798
15.923113,15.794
15.921241,15.789
15.919368,15.785
15.917496,15.783
15.915624,15.782
15.913752,15.781
15.91188,15.78
15.910716,15.778
15.909013,15.777
15.907186,15.776
15.905325,15.774
15.903458,15.773
15.902293,15.772
15.900592,15.77
15.89947,15.769
15.897781,15.768
15.895959,15.766
15.894101,15.765
15.892938,15.764
15.891238,15.762
15.889414,15.761
15.887556,15.76
15.886392,15.758
15.884694,15.756
15.882871,15.755
15.881714,15.753
15.88002,15.751
15.878198,15.749
15.876342,15.747
15.874476,15.745
15.872609,15.743
15.870741,15.741
15.868874,15.739
15.867005,15.737
15.865138,15.735
15.86327,15.733
15.861403,15.731
15.859536,15.73
15.856975,15.728
15.854934,15.726
15.853021,15.724
15.851141,15.722
15.848579,15.72
15.846538,15.717
15.844624,15.714
15.842745,15.712
15.840186,15.709
15.838144,15.706
15.83623,15.703
15.834352,15.701
15.831797,15.698
15.829754,15.695
15.827154,15.692
15.8251,15.69
15.823183,15.687
15.820621,15.684
15.818575,15.681
15.815977,15.679
15.81324,15.676
15.811144,15.673
15.808535,15.67
15.805795,15.667
15.803698,15.665
15.80109,15.661
15.798351,15.658
15.795576,15.654
15.79279,15.651
15.790002,15.648
15.787213,15.644
15.784425,15.641
15.781637,15.637
15.77885,15.634
15.776061,15.63
15.773274,15.627
15.770489,15.624
15.767702,15.62
15.764916,15.617
15.762131,15.613
15.759347,15.61
15.756562,15.607
15.754444,15.603
15.751845,15.6
15.749118,15.596
15.747014,15.593
15.744422,15.589
15.741696,15.586
15.739594,15.583
15.737003,15.579
15.734281,15.576
15.731517,15.573
15.728742,15.569
15.725964,15.566
15.723185,15.562
15.720407,15.559
15.7176285,15.556
15.714851,15.552
15.712074,15.549
15.709297,15.545
15.706521,15.542
15.703745,15.539
15.701621,15.535
15.699037,15.532
15.696321,15.529
15.693564,15.528
15.691443,15.527
15.688863,15.526
15.68615,15.525
15.684042,15.524
15.681467,15.523
15.679402,15.522
15.676842,15.521
15.67478,15.52
15.672866,15.519
15.670355,15.519
15.668308,15.518
15.666399,15.517
15.663891,15.516
15.661845,15.515
15.659297,15.514
15.657236,15.513
15.655323,15.512
15.652819,15.511
15.650772,15.51
15.648863,15.509
15.646362,15.507
15.644316,15.505
15.641772,15.503
15.639712,15.501
15.637166,15.499
15.635105,15.498
15.632561,15.496
15.630498,15.494
15.627955,15.492
15.625893,15.49
15.623351,15.489
15.621288,15.487
15.618748,15.485
15.616686,15.483
15.614773,15.481
15.612284,15.48
15.610237,15.478
15.608329,15.476
15.605844,15.474
15.603798,15.475
15.601891,15.476
15.599408,15.478
15.597362,15.479
15.595455,15.48
15.592975,15.481
15.590929,15.482
15.589022,15.484
15.586544,15.485
15.584498,15.486
15.582592,15.487
15.580732,15.488
15.578888,15.49
15.577049,15.491
15.5752125,15.492
15.573377,15.493
15.571541,15.494
15.569705,15.496
15.567869,15.497
15.566035,15.498
15.5642,15.497
15.5623665,15.496
15.560533,15.494
15.558698,15.493
15.556865,15.492
15.555031,15.491
15.55259,15.489
15.550553,15.488
15.548652,15.487
15.546795,15.486
15.54435,15.484
15.542312,15.483
15.540409,15.482
15.538553,15.481
15.536714,15.479
15.53488,15.478
15.532448,15.477
15.530412,15.476
15.52851,15.474
15.526656,15.473
15.5242195,15.473
15.5221815,15.472
15.52028,15.471
15.51783,15.47
15.515785,15.47
15.513288,15.469
15.511227,15.468
15.508723,15.468
15.506068,15.467
15.503359,15.466
15.501223,15.466
15.498696,15.465
15.496035,15.464
15.493324,15.464
15.491187,15.463
15.488664,15.462
15.486591,15.462
15.484093,15.461
15.481442,15.46
15.479324,15.46
15.476812,15.455
15.474159,15.451
15.472039,15.446
15.469527,15.442
15.466876,15.437
15.464175,15.433
15.462035,15.428
15.459522,15.424
15.45687,15.42
15.454171,15.415
15.451455,15.411
15.448731,15.406
15.446583,15.402
15.44407,15.397
15.441422,15.393
15.438726,15.388
15.436013,15.384
15.433295,15.379
15.430573,15.375
15.427853,15.371
15.425133,15.368
15.422412,15.365
15.4202585,15.362
15.417753,15.36
15.415113,15.357
15.412425,15.354
15.409719,15.351
15.407007,15.349
15.404292,15.346
15.401578,15.343
15.398863,15.341
15.39615,15.338
15.393436,15.335
15.390723,15.332
15.388011,15.33
15.384746,15.327
15.381819,15.324
15.379026,15.322
15.375735,15.319
15.372248,15.316
15.369236,15.313
15.365864,15.309
15.3623495,15.306
15.358234,15.302
15.354429,15.299
15.350748,15.295
15.347117,15.292
15.343506,15.289
15.339905,15.285
15.336306,15.282
15.33271,15.278
15.329116,15.275
15.325523,15.271
15.321933,15.268
15.318342,15.265
15.314754,15.261
15.311166,15.258
15.308109,15.254
15.304745,15.251
15.301249,15.247
15.297701,15.245
15.294134,15.243
15.290561,15.241
15.287506,15.238
15.28415,15.236
15.281184,15.234
15.277867,15.231
15.274916,15.229
15.271608,15.227
15.26866,15.225
15.26587,15.222
15.262633,15.22
15.259713,15.218
15.256936,15.216
15.254219,15.213
15.251526,15.211
15.248844,15.209
15.246167,15.207
15.243492,15.204
15.240819,15.202
15.238147,15.199
15.235476,15.197
15.232806,15.194
15.230137,15.192
15.227969,15.189
15.226025,15.187
15.223677,15.184
15.2216425,15.182
15.219757,15.179
15.217932,15.177
15.216134,15.174
15.214845,15.172
15.213289,15.169
15.211605,15.166
15.210363,15.164
15.20883,15.161
15.20765,15.159
15.206637,15.156
15.205202,15.154
15.204065,15.151
15.20307,15.149
15.201644,15.146
15.20051,15.143
15.199516,15.141
15.198092,15.138
15.196959,15.135
15.195966,15.133
15.195032,15.13
15.193636,15.128
15.192513,15.125
15.191525,15.122
15.190594,15.12
15.189688,15.117
15.188792,15.115
15.188389,15.112
15.187727,15.109
15.186937,15.107
15.186093,15.104
15.185711,15.102
15.185059,15.099
15.184274,15.098
15.183432,15.098
15.183049,15.097
15.182399,15.096
15.181614,15.096
15.181256,15.095
15.180617,15.094
15.180322,15.094
15.179709,15.093
15.178943,15.093
15.178593,15.092
15.177957,15.091
15.177662,15.091
15.177051,15.09
15.176285,15.089
15.175934,15.089
15.175298,15.088
15.175003,15.088
15.174874,15.087
15.174336,15.086
15.174085,15.086
15.173974,15.085
15.173925,15.085
15.173904,15.085
15.173895,15.084
15.173409,15.084
15.173181,15.083
15.17308,15.083
15.173036,15.082
15.173017,15.082
15.172527,15.082
15.172296,15.081
15.172195,15.081
15.171669,15.08
15.171423,15.08
15.170834,15.079
15.170559,15.079
15.170439,15.078
15.170385,15.078
15.170362,15.078
15.170352,15.075
15.170347,15.073
15.170345,15.071
15.170344,15.069
15.170344,15.067
15.170343,15.064
15.170343,15.062
15.170824,15.06
15.171052,15.058
15.171151,15.055
15.171195,15.053
15.171215,15.051
15.171223,15.049
15.1712265,15.047
15.171709,15.044
15.171938,15.042
15.172037,15.04
15.1716,15.038
15.171872,15.035
15.172009,15.033
15.172069,15.032
15.172095,15.03
15.172107,15.029
15.1721115,15.028
15.172595,15.026
15.172823,15.025
15.172923,15.023
15.173449,15.022
15.173695,15.02
15.173803,15.019
15.174332,15.017
15.174581,15.016
15.174688,15.015
15.175219,15.013
15.1754675,15.012
15.176057,15.01
15.176333,15.009
15.176935,15.007
15.177698,15.006
15.178532,15.004
15.178911,15.002
15.179561,14.999
15.180345,14.996
15.180702,14.994
15.181343,14.991
15.182122,14.988
15.182963,14.985
15.18383,14.983
15.18471,14.98
15.185595,14.977
15.1864805,14.975
15.186881,14.972
15.187542,14.969
15.188332,14.966
15.1891775,14.964
15.190047,14.961
15.1909275,14.958
15.191813,14.956
15.1927,14.953
15.193589,14.95
15.194966,14.952
15.196082,14.955
15.19707,14.957
15.198002,14.96
15.19891,14.962
15.199807,14.964
15.200701,14.967
15.2015915,14.969
15.202482,14.971
15.203372,14.974
15.204263,14.976
15.2051525,14.978
15.206536,14.981
15.207654,14.983
15.208641,14.986
15.209573,14.988
15.210482,14.99
15.211381,14.993
15.212275,14.995
15.212671,14.997
15.213336,15.0
15.214627,15.002
15.215703,15.005
15.216674,15.007
15.217599,15.01
15.219002,15.012
15.220126,15.015
15.221615,15.017
15.222775,15.02
15.22428,15.022
15.225947,15.025
15.227683,15.027
15.228947,15.029
15.230497,15.032
15.231684,15.034
15.232699,15.037
15.234148,15.039
15.235792,15.042
15.237016,15.044
15.238552,15.047
15.240235,15.05
15.24198,15.054
15.24375,15.057
15.245531,15.061
15.247317,15.064
15.249106,15.068
15.250896,15.072
15.2526865,15.075
15.254478,15.079
15.256269,15.082
15.258061,15.086
15.259853,15.089
15.261646,15.093
15.263439,15.097
15.265232,15.1
15.267025,15.104
15.268819,15.107
15.27113,15.111
15.273149,15.114
15.275035,15.118
15.276869,15.12
15.279199,15.121
15.281225,15.123
15.283116,15.125
15.285472,15.127
15.287509,15.129
15.289404,15.131
15.291764,15.132
15.293802,15.134
15.296223,15.136
15.2982855,15.138
15.300717,15.14
15.302782,15.141
15.30469,15.143
15.306535,15.145
15.308882,15.147
15.310912,15.149
15.312806,15.151
15.315176,15.152
15.317747,15.154
15.319866,15.156
15.32233,15.157
15.324941,15.159
15.327074,15.16
15.329545,15.161
15.332161,15.163
15.334295,15.164
15.336769,15.166
15.339388,15.167
15.341522,15.169
15.343999,15.17
15.346619,15.172
15.349297,15.173
15.351995,15.175
15.35416,15.176
15.356654,15.178
15.3592825,15.179
15.361965,15.181
15.36467,15.182
15.366834,15.183
15.36933,15.188
15.371964,15.192
15.37465,15.196
15.376805,15.2
15.379303,15.205
15.381938,15.209
15.384626,15.213
15.387337,15.217
15.390055,15.221
15.3927765,15.226
15.3955,15.23
15.398225,15.234
15.40095,15.238
15.403677,15.242
15.406965,15.247
15.409909,15.251
15.41272,15.255
15.416044,15.259
15.419001,15.263
15.421816,15.268
15.42458,15.271
15.427323,15.275
15.430059,15.279
15.433364,15.282
15.436313,15.286
15.439127,15.29
15.441891,15.293
15.444637,15.297
15.447377,15.301
15.450115,15.304
15.452852,15.308
15.45559,15.312
15.458328,15.316
15.461068,15.319
15.463806,15.323
15.465966,15.327
15.468494,15.33
15.471159,15.334
15.473872,15.338
15.47602,15.341
15.478547,15.346
15.481213,15.35
15.48393,15.354
15.486663,15.359
15.489404,15.363
15.492147,15.368
15.494893,15.372
15.49764,15.376
15.500386,15.381
15.503134,15.385
15.505881,15.39
15.508631,15.394
15.511974,15.398
15.514933,15.403
15.517756,15.407
15.520534,15.412
15.523892,15.416
15.526855,15.42
15.529682,15.425
15.53246,15.429
15.535223,15.434
15.538584,15.439
15.541546,15.445
15.5443735,15.45
15.547154,15.455
15.549919,15.46
15.552679,15.465
15.5560465,15.47
15.5590105,15.475
15.561839,15.48
15.564623,15.485
15.568002,15.49
15.57097,15.496
15.5738,15.501
15.576586,15.506
15.579972,15.511
15.582939,15.516
15.58639,15.521
15.589378,15.526
15.592838,15.531
15.596451,15.535
15.599493,15.539
15.602974,15.543
15.606596,15.547
15.610265,15.551
15.613951,15.555
15.617642,15.559
15.621336,15.562
15.625031,15.566
15.628728,15.57
15.631793,15.574
15.635293,15.578
15.638927,15.582
15.642606,15.586
15.645665,15.59
15.649166,15.594
15.652803,15.598
15.6564865,15.601
15.659544,15.605
15.66305,15.609
15.666692,15.616
15.670379,15.623
15.674079,15.63
15.677784,15.638
15.681491,15.645
15.685201,15.652
15.68891,15.659
15.69262,15.666
15.696331,15.673
15.700044,15.68
15.703756,15.687
15.70747,15.694
15.7111845,15.701
15.714899,15.708
15.718616,15.715
15.722332,15.722
15.726049,15.729
15.730428,15.737
15.734336,15.744
15.738112,15.751
15.74185,15.755
15.745577,15.76
15.749965,15.764
15.753876,15.769
15.757655,15.773
15.761396,15.777
15.765126,15.782
15.769525,15.786
15.773437,15.791
15.777218,15.795
15.780962,15.8
15.784697,15.804
15.7891035,15.809
15.793017,15.813
15.796802,15.818
15.801228,15.822
15.805147,15.827
15.808934,15.831
15.812683,15.836
15.816422,15.84
15.820159,15.844
15.823896,15.847
15.82832,15.851
15.832237,15.854
15.836025,15.858
15.839089,15.861
15.842655,15.865
15.846348,15.868
15.850076,15.872
15.853121,15.875
15.856687,15.879
15.859686,15.883
15.863241,15.886
15.866237,15.89
15.869794,15.893
15.872789,15.897
15.876348,15.9
15.879343,15.904
15.882903,15.907
15.885899,15.911
15.8894615,15.915
15.892457,15.92
15.896021,15.924
15.899017,15.929
15.902583,15.933
15.905579,15.938
15.909147,15.942
15.912851,15.947
15.916592,15.951
15.9203415,15.955
15.923384,15.96
15.927681,15.964
15.9315605,15.969
15.935349,15.973
15.939114,15.978
15.942873,15.982
15.945914,15.987
15.949507,15.991
15.953223,15.996
15.956972,16.0
15.960729,16.004
15.963767,16.007
15.967364,16.011
15.971085,16.015
15.974836,16.018
15.977872,16.022
15.981472,16.026
15.985195,16.029
15.988222,16.033
